scan_utc,kind,event_slug,detail,edge,sum_ask,sum_bid,market_prob,model_prob,volume24hr,liquidity,note
2026-08-08T07:27:40Z,crypto_btc,bitcoin-above-64k-on-august-8-2026,"BTC > $64,000 luc 2026-08-08T16:00:00Z; spot $64,963, DVOL 34%; mua NO @0.004; RONG +0.075 sau phi",0.0754,,,0.997,0.9203,105073.21304799995,34339.12811,mo hinh bo qua skew - tu tham dinh truoc khi vao lenh
2026-08-08T07:27:40Z,crypto_btc,bitcoin-above-62k-on-august-12-2026,"BTC > $62,000 luc 2026-08-12T16:00:00Z; spot $64,963, DVOL 34%; mua NO @0.040; RONG +0.064 sau phi",0.0641,,,0.9645,0.8932,1441.4636430000003,14978.61336,mo hinh bo qua skew - tu tham dinh truoc khi vao lenh
2026-08-08T07:27:40Z,crypto_btc,bitcoin-above-68k-on-august-12-2026,"BTC > $68,000 luc 2026-08-12T16:00:00Z; spot $64,963, DVOL 34%; mua YES @0.040; RONG +0.062 sau phi",0.0623,,,0.035,0.1049,3823.776081,19119.44905,mo hinh bo qua skew - tu tham dinh truoc khi vao lenh
2026-08-08T07:27:40Z,crypto_btc,bitcoin-above-62k-on-august-13-2026,"BTC > $62,000 luc 2026-08-13T16:00:00Z; spot $64,963, DVOL 34%; mua NO @0.070; RONG +0.057 sau phi",0.0573,,,0.935,0.8681,366.198179,11504.5828,mo hinh bo qua skew - tu tham dinh truoc khi vao lenh
2026-08-08T07:27:40Z,crypto_btc,bitcoin-above-64k-on-august-12-2026,"BTC > $64,000 luc 2026-08-12T16:00:00Z; spot $64,963, DVOL 34%; mua NO @0.280; RONG +0.056 sau phi",0.0559,,,0.73,0.6499,237.762536,11458.8397,mo hinh bo qua skew - tu tham dinh truoc khi vao lenh
2026-08-08T07:27:40Z,crypto_btc,bitcoin-above-66k-on-august-8-2026,"BTC > $66,000 luc 2026-08-08T16:00:00Z; spot $64,963, DVOL 34%; mua YES @0.010; RONG +0.056 sau phi",0.0556,,,0.0095,0.0663,77860.48851000002,32662.53488,mo hinh bo qua skew - tu tham dinh truoc khi vao lenh
2026-08-08T07:27:40Z,crypto_eth,ethereum-above-2000-on-august-9-2026,"ETH > $2,000 luc 2026-08-09T16:00:00Z; spot $1,915, DVOL 48%; mua YES @0.010; RONG +0.055 sau phi",0.0546,,,0.007,0.0653,11826.304162,18667.23419,mo hinh bo qua skew - tu tham dinh truoc khi vao lenh
2026-08-08T07:27:40Z,crypto_btc,bitcoin-above-64k-on-august-13-2026,"BTC > $64,000 luc 2026-08-13T16:00:00Z; spot $64,963, DVOL 34%; mua NO @0.300; RONG +0.051 sau phi",0.0509,,,0.715,0.6344,143.291226,11405.3953,mo hinh bo qua skew - tu tham dinh truoc khi vao lenh
2026-08-08T07:27:40Z,crypto_eth,ethereum-above-2000-on-august-10-2026,"ETH > $2,000 luc 2026-08-10T16:00:00Z; spot $1,915, DVOL 48%; mua YES @0.069; RONG +0.051 sau phi",0.0506,,,0.0645,0.1241,32865.813688,16513.88549,mo hinh bo qua skew - tu tham dinh truoc khi vao lenh
2026-08-08T07:27:40Z,crypto_eth,ethereum-above-1900-on-august-10-2026,"ETH > $1,900 luc 2026-08-10T16:00:00Z; spot $1,915, DVOL 48%; mua NO @0.360; RONG +0.050 sau phi",0.0496,,,0.65,0.5742,1254.7445929999997,18743.321,mo hinh bo qua skew - tu tham dinh truoc khi vao lenh
2026-08-08T07:27:40Z,crypto_btc,bitcoin-above-62k-on-august-11-2026,"BTC > $62,000 luc 2026-08-11T16:00:00Z; spot $64,963, DVOL 34%; mua NO @0.030; RONG +0.046 sau phi",0.0455,,,0.9745,0.9224,3104.789909,18323.61969,mo hinh bo qua skew - tu tham dinh truoc khi vao lenh
2026-08-08T07:27:40Z,crypto_btc,bitcoin-above-68k-on-august-13-2026,"BTC > $68,000 luc 2026-08-13T16:00:00Z; spot $64,963, DVOL 34%; mua YES @0.080; RONG +0.043 sau phi",0.0431,,,0.06,0.1283,741.814623,17392.1321,mo hinh bo qua skew - tu tham dinh truoc khi vao lenh
2026-08-08T07:27:40Z,crypto_btc,bitcoin-above-68k-on-august-11-2026,"BTC > $68,000 luc 2026-08-11T16:00:00Z; spot $64,963, DVOL 34%; mua YES @0.033; RONG +0.042 sau phi",0.042,,,0.027,0.0773,1774.8804759999998,18689.39944,mo hinh bo qua skew - tu tham dinh truoc khi vao lenh
2026-08-08T07:27:40Z,negrisk_gan_dat,how-many-ships-transit-the-strait-of-hormuz-week-of-august-3-20260730202018839,5 o | mua 1.008 + phi 0.000 -> RONG -0.008 (thieu 0.018),-0.008,1.008,0.882,,,9396.021827999999,80660.06926,CHUA DANG VAO - chi theo doi
2026-08-08T09:08:21Z,crypto_eth,ethereum-above-1900-on-august-8-2026,"ETH > $1,900 luc 2026-08-08T16:00:00Z; spot $1,916, DVOL 47%; mua NO @0.050; RONG +0.215 sau phi",0.215,,,0.955,0.7317,14214.203302999998,20629.823,mo hinh bo qua skew - tu tham dinh truoc khi vao lenh
2026-08-08T09:08:21Z,crypto_btc,bitcoin-above-64k-on-august-9-2026,"BTC > $64,000 luc 2026-08-09T16:00:00Z; spot $64,958, DVOL 34%; mua NO @0.071; RONG +0.159 sau phi",0.1588,,,0.93,0.7656,77711.03470799992,7076.01237,mo hinh bo qua skew - tu tham dinh truoc khi vao lenh
2026-08-08T09:08:21Z,crypto_eth,ethereum-above-1900-on-august-9-2026,"ETH > $1,900 luc 2026-08-09T16:00:00Z; spot $1,916, DVOL 47%; mua NO @0.260; RONG +0.116 sau phi",0.1161,,,0.76,0.6104,1874.947204,18388.7736,mo hinh bo qua skew - tu tham dinh truoc khi vao lenh
2026-08-08T09:08:21Z,crypto_btc,bitcoin-above-66k-on-august-9-2026,"BTC > $66,000 luc 2026-08-09T16:00:00Z; spot $64,958, DVOL 34%; mua YES @0.095; RONG +0.112 sau phi",0.1119,,,0.083,0.2129,61440.34978299979,14046.87042,mo hinh bo qua skew - tu tham dinh truoc khi vao lenh
2026-08-08T09:08:21Z,crypto_btc,bitcoin-above-64k-on-august-10-2026,"BTC > $64,000 luc 2026-08-10T16:00:00Z; spot $64,958, DVOL 34%; mua NO @0.190; RONG +0.095 sau phi",0.0947,,,0.815,0.7045,4235.88912,16074.5658,mo hinh bo qua skew - tu tham dinh truoc khi vao lenh
2026-08-08T09:08:21Z,crypto_btc,bitcoin-above-66k-on-august-10-2026,"BTC > $66,000 luc 2026-08-10T16:00:00Z; spot $64,958, DVOL 34%; mua YES @0.170; RONG +0.093 sau phi",0.0933,,,0.165,0.2732,4125.200902,15597.8446,mo hinh bo qua skew - tu tham dinh truoc khi vao lenh
2026-08-08T09:08:21Z,crypto_btc,bitcoin-above-64k-on-august-11-2026,"BTC > $64,000 luc 2026-08-11T16:00:00Z; spot $64,958, DVOL 34%; mua NO @0.240; RONG +0.076 sau phi",0.076,,,0.78,0.6713,4830.620784,14341.8636,mo hinh bo qua skew - tu tham dinh truoc khi vao lenh
2026-08-08T09:08:21Z,crypto_btc,bitcoin-above-62k-on-august-12-2026,"BTC > $62,000 luc 2026-08-12T16:00:00Z; spot $64,958, DVOL 34%; mua NO @0.040; RONG +0.064 sau phi",0.0642,,,0.9615,0.8931,1454.8636430000001,14178.52204,mo hinh bo qua skew - tu tham dinh truoc khi vao lenh
2026-08-08T09:08:21Z,crypto_btc,bitcoin-above-68k-on-august-12-2026,"BTC > $68,000 luc 2026-08-12T16:00:00Z; spot $64,958, DVOL 34%; mua YES @0.040; RONG +0.062 sau phi",0.0616,,,0.034,0.1043,3823.776081,15073.22103,mo hinh bo qua skew - tu tham dinh truoc khi vao lenh
2026-08-08T09:08:21Z,crypto_btc,bitcoin-above-64k-on-august-8-2026,"BTC > $64,000 luc 2026-08-08T16:00:00Z; spot $64,958, DVOL 34%; mua NO @0.005; RONG +0.055 sau phi",0.0548,,,0.996,0.9398,115178.54692999995,29546.18304,mo hinh bo qua skew - tu tham dinh truoc khi vao lenh
2026-08-08T09:08:21Z,crypto_eth,ethereum-above-1900-on-august-10-2026,"ETH > $1,900 luc 2026-08-10T16:00:00Z; spot $1,916, DVOL 47%; mua NO @0.350; RONG +0.054 sau phi",0.054,,,0.67,0.5801,2272.5363219999995,19281.4615,mo hinh bo qua skew - tu tham dinh truoc khi vao lenh
2026-08-08T09:08:21Z,crypto_btc,bitcoin-above-66k-on-august-11-2026,"BTC > $66,000 luc 2026-08-11T16:00:00Z; spot $64,958, DVOL 34%; mua YES @0.240; RONG +0.053 sau phi",0.0529,,,0.225,0.3057,4147.930962,14335.8574,mo hinh bo qua skew - tu tham dinh truoc khi vao lenh
2026-08-08T09:08:21Z,crypto_eth,ethereum-above-2000-on-august-9-2026,"ETH > $2,000 luc 2026-08-09T16:00:00Z; spot $1,916, DVOL 47%; mua YES @0.010; RONG +0.051 sau phi",0.051,,,0.007,0.0617,12012.304162,18298.16097,mo hinh bo qua skew - tu tham dinh truoc khi vao lenh
2026-08-08T09:08:21Z,crypto_eth,ethereum-above-2000-on-august-10-2026,"ETH > $2,000 luc 2026-08-10T16:00:00Z; spot $1,916, DVOL 47%; mua YES @0.069; RONG +0.049 sau phi",0.0488,,,0.0645,0.1223,32865.813688,16380.69903,mo hinh bo qua skew - tu tham dinh truoc khi vao lenh
2026-08-08T09:08:21Z,crypto_btc,bitcoin-above-64k-on-august-12-2026,"BTC > $64,000 luc 2026-08-12T16:00:00Z; spot $64,958, DVOL 34%; mua NO @0.290; RONG +0.046 sau phi",0.0461,,,0.73,0.6495,243.762536,6614.4927,mo hinh bo qua skew - tu tham dinh truoc khi vao lenh
2026-08-08T09:08:21Z,crypto_btc,bitcoin-above-62k-on-august-11-2026,"BTC > $62,000 luc 2026-08-11T16:00:00Z; spot $64,958, DVOL 34%; mua NO @0.030; RONG +0.045 sau phi",0.045,,,0.975,0.9229,3104.789909,14192.14195,mo hinh bo qua skew - tu tham dinh truoc khi vao lenh
2026-08-08T10:01:20Z,crypto_eth,ethereum-above-1900-on-august-8-2026,"ETH > $1,900 luc 2026-08-08T16:00:00Z; spot $1,918, DVOL 48%; mua NO @0.041; RONG +0.184 sau phi",0.1843,,,0.9595,0.7719,14650.133302999997,19231.05129,mo hinh bo qua skew - tu tham dinh truoc khi vao lenh
2026-08-08T10:01:20Z,crypto_btc,bitcoin-above-64k-on-august-9-2026,"BTC > $64,000 luc 2026-08-09T16:00:00Z; spot $64,955, DVOL 34%; mua NO @0.068; RONG +0.159 sau phi",0.1588,,,0.9375,0.7688,81015.37305799992,16555.66171,mo hinh bo qua skew - tu tham dinh truoc khi vao lenh
2026-08-08T10:01:20Z,crypto_eth,ethereum-above-1900-on-august-9-2026,"ETH > $1,900 luc 2026-08-09T16:00:00Z; spot $1,918, DVOL 48%; mua NO @0.230; RONG +0.131 sau phi",0.1315,,,0.78,0.6261,1998.403993,19085.702,mo hinh bo qua skew - tu tham dinh truoc khi vao lenh
2026-08-08T10:01:20Z,crypto_btc,bitcoin-above-64k-on-august-10-2026,"BTC > $64,000 luc 2026-08-10T16:00:00Z; spot $64,955, DVOL 34%; mua NO @0.170; RONG +0.114 sau phi",0.1141,,,0.835,0.706,4275.40912,21258.8253,mo hinh bo qua skew - tu tham dinh truoc khi vao lenh
2026-08-08T10:01:20Z,crypto_btc,bitcoin-above-66k-on-august-9-2026,"BTC > $66,000 luc 2026-08-09T16:00:00Z; spot $64,955, DVOL 34%; mua YES @0.092; RONG +0.110 sau phi",0.1102,,,0.086,0.208,64259.64599299981,19749.2097,mo hinh bo qua skew - tu tham dinh truoc khi vao lenh
2026-08-08T10:01:20Z,crypto_btc,bitcoin-above-66k-on-august-10-2026,"BTC > $66,000 luc 2026-08-10T16:00:00Z; spot $64,955, DVOL 34%; mua YES @0.170; RONG +0.090 sau phi",0.0904,,,0.165,0.2703,4008.3887169999994,21090.0891,mo hinh bo qua skew - tu tham dinh truoc khi vao lenh
2026-08-08T10:01:20Z,crypto_eth,ethereum-above-2000-on-august-10-2026,"ETH > $2,000 luc 2026-08-10T16:00:00Z; spot $1,918, DVOL 48%; mua YES @0.055; RONG +0.068 sau phi",0.068,,,0.0525,0.1266,32912.833688,13199.87217,mo hinh bo qua skew - tu tham dinh truoc khi vao lenh
2026-08-08T10:01:20Z,crypto_btc,bitcoin-above-64k-on-august-11-2026,"BTC > $64,000 luc 2026-08-11T16:00:00Z; spot $64,955, DVOL 34%; mua NO @0.250; RONG +0.065 sau phi",0.0647,,,0.77,0.6721,4793.520784,18898.2599,mo hinh bo qua skew - tu tham dinh truoc khi vao lenh
2026-08-08T10:01:20Z,crypto_btc,bitcoin-above-62k-on-august-12-2026,"BTC > $62,000 luc 2026-08-12T16:00:00Z; spot $64,955, DVOL 34%; mua NO @0.040; RONG +0.063 sau phi",0.0627,,,0.9615,0.8946,1441.7536430000002,14206.00935,mo hinh bo qua skew - tu tham dinh truoc khi vao lenh
2026-08-08T10:01:20Z,crypto_btc,bitcoin-above-66k-on-august-11-2026,"BTC > $66,000 luc 2026-08-11T16:00:00Z; spot $64,955, DVOL 34%; mua YES @0.230; RONG +0.061 sau phi",0.0612,,,0.225,0.3036,3055.9309650000005,19638.2811,mo hinh bo qua skew - tu tham dinh truoc khi vao lenh
2026-08-08T10:01:20Z,crypto_btc,bitcoin-above-68k-on-august-12-2026,"BTC > $68,000 luc 2026-08-12T16:00:00Z; spot $64,955, DVOL 34%; mua YES @0.040; RONG +0.060 sau phi",0.0597,,,0.0355,0.1024,3823.776081,19107.11601,mo hinh bo qua skew - tu tham dinh truoc khi vao lenh
2026-08-08T10:01:20Z,crypto_eth,ethereum-above-2000-on-august-9-2026,"ETH > $2,000 luc 2026-08-09T16:00:00Z; spot $1,918, DVOL 48%; mua YES @0.005; RONG +0.059 sau phi",0.0587,,,0.0045,0.064,12012.304162,19595.09086,mo hinh bo qua skew - tu tham dinh truoc khi vao lenh
2026-08-08T10:01:20Z,crypto_eth,ethereum-above-1900-on-august-10-2026,"ETH > $1,900 luc 2026-08-10T16:00:00Z; spot $1,918, DVOL 48%; mua NO @0.340; RONG +0.053 sau phi",0.0528,,,0.68,0.5915,2272.5363219999995,17908.8126,mo hinh bo qua skew - tu tham dinh truoc khi vao lenh
2026-08-08T10:01:20Z,crypto_btc,bitcoin-above-64k-on-august-12-2026,"BTC > $64,000 luc 2026-08-12T16:00:00Z; spot $64,955, DVOL 34%; mua NO @0.290; RONG +0.046 sau phi",0.0455,,,0.725,0.6501,242.27,11027.6557,mo hinh bo qua skew - tu tham dinh truoc khi vao lenh
2026-08-08T10:01:20Z,crypto_btc,bitcoin-above-64k-on-august-8-2026,"BTC > $64,000 luc 2026-08-08T16:00:00Z; spot $64,955, DVOL 34%; mua NO @0.004; RONG +0.044 sau phi",0.0438,,,0.997,0.9519,120764.73335899995,34405.64061,mo hinh bo qua skew - tu tham dinh truoc khi vao lenh
2026-08-08T10:01:20Z,crypto_btc,bitcoin-above-62k-on-august-11-2026,"BTC > $62,000 luc 2026-08-11T16:00:00Z; spot $64,955, DVOL 34%; mua NO @0.030; RONG +0.043 sau phi",0.0434,,,0.975,0.9245,2544.789909,18859.30218,mo hinh bo qua skew - tu tham dinh truoc khi vao lenh
2026-08-08T10:58:08Z,crypto_eth,ethereum-above-1900-on-august-8-2026,"ETH > $1,900 luc 2026-08-08T16:00:00Z; spot $1,920, DVOL 48%; mua NO @0.025; RONG +0.153 sau phi",0.1526,,,0.9765,0.8207,17070.440494999995,18972.60149,mo hinh bo qua skew - tu tham dinh truoc khi vao lenh
2026-08-08T10:58:08Z,crypto_btc,bitcoin-above-64k-on-august-9-2026,"BTC > $64,000 luc 2026-08-09T16:00:00Z; spot $64,973, DVOL 34%; mua NO @0.067; RONG +0.152 sau phi",0.1516,,,0.9335,0.777,82554.99901699992,17270.65256,mo hinh bo qua skew - tu tham dinh truoc khi vao lenh
2026-08-08T10:58:08Z,crypto_eth,ethereum-above-1900-on-august-9-2026,"ETH > $1,900 luc 2026-08-09T16:00:00Z; spot $1,920, DVOL 48%; mua NO @0.210; RONG +0.134 sau phi",0.1338,,,0.8,0.6446,2441.313082,18934.1313,mo hinh bo qua skew - tu tham dinh truoc khi vao lenh
2026-08-08T10:58:08Z,crypto_btc,bitcoin-above-66k-on-august-9-2026,"BTC > $66,000 luc 2026-08-09T16:00:00Z; spot $64,973, DVOL 34%; mua YES @0.079; RONG +0.124 sau phi",0.1242,,,0.0785,0.2083,64304.80227299981,21867.9366,mo hinh bo qua skew - tu tham dinh truoc khi vao lenh
2026-08-08T10:58:08Z,crypto_btc,bitcoin-above-64k-on-august-10-2026,"BTC > $64,000 luc 2026-08-10T16:00:00Z; spot $64,973, DVOL 34%; mua NO @0.170; RONG +0.109 sau phi",0.1085,,,0.835,0.7116,3582.799602,21760.0392,mo hinh bo qua skew - tu tham dinh truoc khi vao lenh
2026-08-08T10:58:08Z,crypto_btc,bitcoin-above-66k-on-august-10-2026,"BTC > $66,000 luc 2026-08-10T16:00:00Z; spot $64,973, DVOL 34%; mua YES @0.170; RONG +0.092 sau phi",0.0921,,,0.165,0.2719,3859.753465,20634.2139,mo hinh bo qua skew - tu tham dinh truoc khi vao lenh
2026-08-08T10:58:08Z,crypto_eth,ethereum-above-2000-on-august-10-2026,"ETH > $2,000 luc 2026-08-10T16:00:00Z; spot $1,920, DVOL 48%; mua YES @0.059; RONG +0.068 sau phi",0.0685,,,0.0545,0.1313,33011.013688,13287.47564,mo hinh bo qua skew - tu tham dinh truoc khi vao lenh
2026-08-08T10:58:08Z,crypto_btc,bitcoin-above-66k-on-august-11-2026,"BTC > $66,000 luc 2026-08-11T16:00:00Z; spot $64,973, DVOL 34%; mua YES @0.230; RONG +0.063 sau phi",0.0631,,,0.225,0.3055,3055.9309650000005,19706.9693,mo hinh bo qua skew - tu tham dinh truoc khi vao lenh
2026-08-08T10:58:08Z,crypto_eth,ethereum-above-2000-on-august-9-2026,"ETH > $2,000 luc 2026-08-09T16:00:00Z; spot $1,920, DVOL 48%; mua YES @0.004; RONG +0.062 sau phi",0.0622,,,0.0035,0.0665,12525.304162,18879.36036,mo hinh bo qua skew - tu tham dinh truoc khi vao lenh
2026-08-08T10:58:08Z,crypto_btc,bitcoin-above-64k-on-august-11-2026,"BTC > $64,000 luc 2026-08-11T16:00:00Z; spot $64,973, DVOL 34%; mua NO @0.250; RONG +0.060 sau phi",0.0603,,,0.775,0.6765,4793.520784,18537.7189,mo hinh bo qua skew - tu tham dinh truoc khi vao lenh
2026-08-08T10:58:08Z,crypto_btc,bitcoin-above-62k-on-august-12-2026,"BTC > $62,000 luc 2026-08-12T16:00:00Z; spot $64,973, DVOL 34%; mua NO @0.040; RONG +0.060 sau phi",0.06,,,0.9615,0.8973,1441.7536430000002,18865.31931,mo hinh bo qua skew - tu tham dinh truoc khi vao lenh
2026-08-08T10:58:08Z,crypto_eth,ethereum-above-1900-on-august-10-2026,"ETH > $1,900 luc 2026-08-10T16:00:00Z; spot $1,920, DVOL 48%; mua NO @0.320; RONG +0.060 sau phi",0.0599,,,0.705,0.6049,2684.0063219999997,17463.3983,mo hinh bo qua skew - tu tham dinh truoc khi vao lenh
2026-08-08T10:58:08Z,crypto_btc,bitcoin-above-68k-on-august-12-2026,"BTC > $68,000 luc 2026-08-12T16:00:00Z; spot $64,973, DVOL 34%; mua YES @0.040; RONG +0.060 sau phi",0.0598,,,0.0355,0.1025,3823.776081,19246.91165,mo hinh bo qua skew - tu tham dinh truoc khi vao lenh
2026-08-08T10:58:08Z,crypto_btc,bitcoin-above-64k-on-august-12-2026,"BTC > $64,000 luc 2026-08-12T16:00:00Z; spot $64,973, DVOL 34%; mua NO @0.280; RONG +0.052 sau phi",0.0521,,,0.735,0.6538,242.27,10862.9884,mo hinh bo qua skew - tu tham dinh truoc khi vao lenh
2026-08-08T10:58:08Z,crypto_btc,bitcoin-above-62k-on-august-11-2026,"BTC > $62,000 luc 2026-08-11T16:00:00Z; spot $64,973, DVOL 34%; mua NO @0.030; RONG +0.041 sau phi",0.0408,,,0.975,0.9272,2544.789909,18921.58823,mo hinh bo qua skew - tu tham dinh truoc khi vao lenh
2026-08-08T11:51:38Z,crypto_btc,bitcoin-above-64k-on-august-9-2026,"BTC > $64,000 luc 2026-08-09T16:00:00Z; spot $64,922, DVOL 34%; mua NO @0.068; RONG +0.159 sau phi",0.1592,,,0.9375,0.7683,87113.91637099994,21746.72419,mo hinh bo qua skew - tu tham dinh truoc khi vao lenh
2026-08-08T11:51:38Z,crypto_eth,ethereum-above-1900-on-august-8-2026,"ETH > $1,900 luc 2026-08-08T16:00:00Z; spot $1,919, DVOL 48%; mua NO @0.020; RONG +0.149 sau phi",0.1487,,,0.983,0.83,17857.178369999998,18768.17268,mo hinh bo qua skew - tu tham dinh truoc khi vao lenh
2026-08-08T11:51:38Z,crypto_eth,ethereum-above-1900-on-august-9-2026,"ETH > $1,900 luc 2026-08-09T16:00:00Z; spot $1,919, DVOL 48%; mua NO @0.210; RONG +0.140 sau phi",0.1399,,,0.795,0.6385,2477.096717,19271.1881,mo hinh bo qua skew - tu tham dinh truoc khi vao lenh
2026-08-08T11:51:38Z,crypto_btc,bitcoin-above-66k-on-august-9-2026,"BTC > $66,000 luc 2026-08-09T16:00:00Z; spot $64,922, DVOL 34%; mua YES @0.067; RONG +0.122 sau phi",0.1223,,,0.064,0.1937,66602.91591299983,23762.63846,mo hinh bo qua skew - tu tham dinh truoc khi vao lenh
2026-08-08T11:51:38Z,crypto_btc,bitcoin-above-64k-on-august-10-2026,"BTC > $64,000 luc 2026-08-10T16:00:00Z; spot $64,922, DVOL 34%; mua NO @0.180; RONG +0.107 sau phi",0.1068,,,0.825,0.7029,3980.917248,22670.5564,mo hinh bo qua skew - tu tham dinh truoc khi vao lenh
2026-08-08T11:51:38Z,crypto_btc,bitcoin-above-66k-on-august-10-2026,"BTC > $66,000 luc 2026-08-10T16:00:00Z; spot $64,922, DVOL 34%; mua YES @0.160; RONG +0.091 sau phi",0.0913,,,0.155,0.2607,4559.461663,20463.2314,mo hinh bo qua skew - tu tham dinh truoc khi vao lenh
2026-08-08T11:51:38Z,crypto_eth,ethereum-above-2000-on-august-10-2026,"ETH > $2,000 luc 2026-08-10T16:00:00Z; spot $1,919, DVOL 48%; mua YES @0.059; RONG +0.063 sau phi",0.0634,,,0.0555,0.1263,33011.013688,16023.59263,mo hinh bo qua skew - tu tham dinh truoc khi vao lenh
2026-08-08T11:51:38Z,crypto_btc,bitcoin-above-62k-on-august-12-2026,"BTC > $62,000 luc 2026-08-12T16:00:00Z; spot $64,922, DVOL 34%; mua NO @0.040; RONG +0.063 sau phi",0.063,,,0.9615,0.8943,1171.753643,19010.17437,mo hinh bo qua skew - tu tham dinh truoc khi vao lenh
2026-08-08T11:51:38Z,crypto_btc,bitcoin-above-64k-on-august-11-2026,"BTC > $64,000 luc 2026-08-11T16:00:00Z; spot $64,922, DVOL 34%; mua NO @0.260; RONG +0.058 sau phi",0.058,,,0.745,0.6685,4792.222084000001,20508.9142,mo hinh bo qua skew - tu tham dinh truoc khi vao lenh
2026-08-08T11:51:38Z,crypto_eth,ethereum-above-2000-on-august-9-2026,"ETH > $2,000 luc 2026-08-09T16:00:00Z; spot $1,919, DVOL 48%; mua YES @0.003; RONG +0.058 sau phi",0.0578,,,0.0025,0.0611,12525.304162,18631.06077,mo hinh bo qua skew - tu tham dinh truoc khi vao lenh
2026-08-08T11:51:38Z,crypto_btc,bitcoin-above-68k-on-august-12-2026,"BTC > $68,000 luc 2026-08-12T16:00:00Z; spot $64,922, DVOL 34%; mua YES @0.040; RONG +0.055 sau phi",0.0553,,,0.0355,0.098,3823.776081,19593.57693,mo hinh bo qua skew - tu tham dinh truoc khi vao lenh
2026-08-08T11:51:38Z,crypto_eth,ethereum-above-1900-on-august-10-2026,"ETH > $1,900 luc 2026-08-10T16:00:00Z; spot $1,919, DVOL 48%; mua NO @0.330; RONG +0.055 sau phi",0.0551,,,0.695,0.5994,1590.781322,17298.1636,mo hinh bo qua skew - tu tham dinh truoc khi vao lenh
2026-08-08T11:51:38Z,crypto_btc,bitcoin-above-66k-on-august-11-2026,"BTC > $66,000 luc 2026-08-11T16:00:00Z; spot $64,922, DVOL 34%; mua YES @0.230; RONG +0.054 sau phi",0.0537,,,0.225,0.2961,3036.6811550000007,18326.1476,mo hinh bo qua skew - tu tham dinh truoc khi vao lenh
2026-08-08T11:51:38Z,crypto_btc,bitcoin-above-62k-on-august-11-2026,"BTC > $62,000 luc 2026-08-11T16:00:00Z; spot $64,922, DVOL 34%; mua NO @0.030; RONG +0.043 sau phi",0.0432,,,0.975,0.9248,1549.789909,20241.89569,mo hinh bo qua skew - tu tham dinh truoc khi vao lenh
2026-08-08T11:51:38Z,negrisk_gan_dat,the-odyssey-total-domestic-gross-by-august-31-higher-strikes-20260723204527748,6 o | mua 0.970 + phi 0.028 -> RONG +0.002 (thieu 0.008),0.0015,0.97,0.872,,,7648.906815,19317.24144,CHUA DANG VAO - chi theo doi
2026-08-08T13:25:16Z,crypto_btc,bitcoin-above-64k-on-august-9-2026,"BTC > $64,000 luc 2026-08-09T16:00:00Z; spot $64,975, DVOL 34%; mua NO @0.056; RONG +0.153 sau phi",0.1526,,,0.947,0.7877,94666.04313899993,17407.93759,mo hinh bo qua skew - tu tham dinh truoc khi vao lenh
2026-08-08T13:25:16Z,crypto_eth,ethereum-above-1900-on-august-9-2026,"ETH > $1,900 luc 2026-08-09T16:00:00Z; spot $1,918, DVOL 48%; mua NO @0.220; RONG +0.132 sau phi",0.1315,,,0.79,0.6365,2477.096717,19575.9164,mo hinh bo qua skew - tu tham dinh truoc khi vao lenh
2026-08-08T13:25:16Z,crypto_btc,bitcoin-above-66k-on-august-9-2026,"BTC > $66,000 luc 2026-08-09T16:00:00Z; spot $64,975, DVOL 34%; mua YES @0.064; RONG +0.131 sau phi",0.1307,,,0.0605,0.1989,67623.21686299982,17933.80047,mo hinh bo qua skew - tu tham dinh truoc khi vao lenh
2026-08-08T13:25:16Z,crypto_btc,bitcoin-above-64k-on-august-10-2026,"BTC > $64,000 luc 2026-08-10T16:00:00Z; spot $64,975, DVOL 34%; mua NO @0.160; RONG +0.114 sau phi",0.1141,,,0.845,0.7165,4043.9905280000007,21983.1942,mo hinh bo qua skew - tu tham dinh truoc khi vao lenh
2026-08-08T13:25:16Z,crypto_eth,ethereum-above-1900-on-august-8-2026,"ETH > $1,900 luc 2026-08-08T16:00:00Z; spot $1,918, DVOL 48%; mua NO @0.010; RONG +0.112 sau phi",0.1122,,,0.993,0.8771,21509.886731999995,18872.47506,mo hinh bo qua skew - tu tham dinh truoc khi vao lenh
2026-08-08T13:25:16Z,crypto_btc,bitcoin-above-66k-on-august-10-2026,"BTC > $66,000 luc 2026-08-10T16:00:00Z; spot $64,975, DVOL 34%; mua YES @0.160; RONG +0.099 sau phi",0.0985,,,0.155,0.2679,4703.369001999999,21205.1852,mo hinh bo qua skew - tu tham dinh truoc khi vao lenh
2026-08-08T13:25:16Z,crypto_eth,ethereum-above-1900-on-august-10-2026,"ETH > $1,900 luc 2026-08-10T16:00:00Z; spot $1,918, DVOL 48%; mua NO @0.320; RONG +0.068 sau phi",0.0682,,,0.7,0.5965,1542.057189,17198.268,mo hinh bo qua skew - tu tham dinh truoc khi vao lenh
